,index,name,latitude,longitude,address,review,savecount,visitorreviewscore
5730,147,하정밀방 행복칼국수,37.5247712,126.8973316,서울 영등포구 당산로28길 7 하정밀방 행복칼국수,286,"1,000",4.34
5731,148,공주칼국수,37.4909860,126.8964008,서울 영등포구 도림천로11길 1 101호 공주칼국수,865,"6,000",4.35
5732,149,인기명 선유도점,37.5359297,126.8950219,서울 영등포구 선유로49길 23 IS 비즈타워 2차 115호,262,"1,000",4.28
5733,150,산삼골오리집,37.5207575,126.9269566,서울 영등포구 국제금융로6길 33 여의도 백화점 7층,245,"2,000",4.27
5734,151,한성삼계탕,37.5261479,126.8978530,서울 영등포구 국회대로36길 14 한성삼계탕,499,600,4.41
5735,152,대반전 신풍역점,37.5006269,126.9095690,서울 영등포구 신길로 108 남서울아파트,512,900,4.7
5736,153,와인주막차차 여의도점,37.5229166,126.9241238,서울 영등포구 국제금융로2길 37 에스트레뉴 2층,968,"2,000",4.54
5737,155,연타발 여의도점,37.5289370,126.9204099,서울 영등포구 국회대로70길 18,671,"2,000",4.3
5738,156,카페마마스 여의도IFC몰점,37.5245994,126.9253586,서울 영등포구 국제금융로 10 IFC몰 L1층,"2,336","1,000",4.37
5739,157,징기스 영등포,37.5173533,126.9087349,서울 영등포구 경인로 865,517,"3,000",4.41
5740,158,광명대창집 영등포점,37.5172571,126.9084391,서울 영등포구 경인로 861-2 지상1층,"1,586","3,000",4.75
5741,159,찰랑,37.5147051,126.8946935,서울 영등포구 도림로 436-3,601,"12,000",4.4
5742,160,서궁,37.5200311,126.9319846,서울 영등포구 국제금융로 86 롯데캐슬아이비 지하 1층,502,"16,000",4.27
5743,161,남도분식 타임스퀘어점,37.5172332,126.9037160,서울 영등포구 영중로 15 타임스퀘어,"1,915",400,4.17
5744,162,잇샐러드 더현대서울점,37.5259168,126.9283122,서울 영등포구 여의대로 108 더현대서울 지하2층,163,"1,000",4.35
5745,163,콘부 더현대서울,37.5256140,126.9284386,서울 영등포구 여의대로 108 더현대서울 지하1층 콘부,120,"2,000",
5746,164,썬더롤스,37.5250200,126.9257424,서울 영등포구 국제금융로 10 IFC몰 L1층 144호,116,500,
5747,165,와인웍스 더현대서울점,37.5259168,126.9283122,서울 영등포구 여의대로 108 B1 와인웍스,193,"2,000",4.23
5748,166,평화,37.5137775,126.8943322,서울 영등포구 도림로131길 13 1층 평화,321,"18,000",4.48
5749,167,이한스시,37.5216045,126.8903486,서울 영등포구 선유로22길 3 2층,"1,682","8,000",4.39
5750,168,버즈소커피,37.5290895,126.8969633,서울 영등포구 당산로35길 8 1층 버즈소커피,252,"6,000",4.76
5751,170,반샤쿠,37.5178994,126.9070960,서울 영등포구 영중로6길 12 포레스트힐시티,280,"2,000",4.01
5752,171,당산원조곱창,37.5339000,126.9005875,서울 영등포구 당산로45길 9,604,"3,000",4.37
5753,172,사대부집 곳간,37.5221961,126.9202079,"서울 영등포구 여의대로 24 전경련회관 50, 51F",610,"10,000",4.28
5754,173,피에프창 타임스퀘어점,37.5176854,126.9027746,"서울 영등포구 영중로 15 타임스퀘어 1층, GATE 3 나가서 왼쪽방향",945,"1,000",4.46
5755,174,이도맨숀 라이브,37.5233663,126.9234406,서울 영등포구 의사당대로 83 3층,225,"1,000",
5756,175,고봉삼계탕,37.5193167,126.9296955,서울 영등포구 여의대방로65길 13,587,"1,000",4.4
5757,176,피크니크 선유도점,37.5380154,126.8943555,서울 영등포구 양평로22길 2-1,"1,224","9,000",4.52
5758,177,히노노리,37.5232307,126.9236298,서울 영등포구 의사당대로 83 103호,223,"5,000",4.5
5759,178,라크라센타,37.5188869,126.8923247,서울 영등포구 문래로 92-5,"1,459","8,000",4.43
5760,179,아도,37.5131305,126.8948194,서울 영등포구 도림로125길 16 1층 아도,2,200,
5761,180,마스터비엣,37.5176549,126.8956464,서울 영등포구 당산로 34 1층 106호,751,"3,000",4.54
5762,181,깡장양곱창,37.5207631,126.9269444,서울 영등포구 국제금융로6길 33 맨하튼빌딩 지하1층,352,"2,000",4.55
5763,182,명동식당,37.5250265,126.9051530,서울 영등포구 영중로 97,180,"1,000",4.47
5764,183,미도인 파이낸스여의도,37.5238818,126.9241380,"서울 영등포구 국제금융로2길 32 파이낸스타워 2층 202, 203호","1,079","17,000",4.51
5765,184,아웃백스테이크하우스 여의도점,37.5217754,126.9297771,서울 영등포구 국제금융로8길 6,"5,009","1,000",4.47
5766,185,마이스페이스,37.5139063,126.8921704,서울 영등포구 도림로141길 15 1층,657,"9,000",4.63
5767,187,더스크블루,37.5288062,126.8991056,서울 영등포구 당산로38길 10 2층,173,"6,000",4.89
5768,188,온더보더 타임스퀘어점,37.5175472,126.9035037,서울 영등포구 영중로 15 B112,"2,727","1,000",4.45
5769,189,미즈컨테이너 타임스퀘어점,37.5172333,126.9037160,서울 영등포구 영중로 15 타임스퀘어 지하 2층,"1,742","1,000",4.44
5770,190,아우어베이커리 롯데영등포점,37.5162531,126.9071752,서울 영등포구 경인로 846 1층 아우어베이커리,"2,420","2,000",4.5
5771,191,이자카야나무 여의도점,37.5204349,126.9302843,서울 영등포구 여의대방로67길 18,561,"1,000",4.56
5772,192,홍중샤브뷔페,37.4925850,126.8967551,서울 영등포구 도림로 128-1,606,"5,000",4.45
5773,193,여의도 켄싱턴호텔 브로드웨이,37.5302612,126.9218165,서울 영등포구 국회대로76길 16 여의도 켄싱턴호텔 1층 브로드웨이,"1,857","2,000",4.41
5774,194,정솔닭한마리영등포본점,37.5178038,126.9096061,서울 영등포구 영중로4길 30,682,"2,000",
5775,195,닥터로빈 파크센터점,37.5214469,126.9183550,서울 영등포구 여의대로 8 메리어트파크센터 1층 105호,552,"1,000",4.56
5776,196,치베디아모,37.5132704,126.8945011,서울 영등포구 도림로125가길 7,628,"4,000",4.47
5777,197,퍼스트플러스에이드,37.5232258,126.9235266,서울 영등포구 의사당대로 83 102호,527,"3,000",4.44
5778,198,램브란트 여의도점,37.5220183,126.9300600,서울 영등포구 국제금융로8길 2 B107호,205,"2,000",
5779,199,예성가든,37.5215044,126.9262914,서울 영등포구 국제금융로6길 38 한국화재보험협회,639,"2,000",4.32
5780,200,도원스타일 더현대서울점,37.5259168,126.9283122,서울 영등포구 여의대로 108 더현대서울 6층 도원스타일,369,"1,000",4.55
5781,201,빵어니스타 여의도점,37.5212906,126.9289049,서울 영등포구 국제금융로8길 16 지하1층 B129,580,"7,000",4.36
5782,202,일품각,37.5344674,126.9016607,서울 영등포구 양평로 46 B1,273,900,4.51
5783,203,산호키,37.4990331,126.9186668,서울 영등포구 대방천로 249 1층,403,"2,000",4.63
5784,204,모던눌랑 여의도점,37.5197481,126.9280693,서울 영등포구 국제금융로8길 31 B1,652,"5,000",4.35
5785,205,우동가게,37.5301885,126.8992391,서울 영등포구 당산로 180 신우빌딩 1층 3호,548,"2,000",4.59
5786,206,동경화로 문래점,37.5176600,126.8957623,서울 영등포구 당산로 34 1층,"1,557","10,000",4.6
5787,207,카페꼼마&얀쿠브레 여의도점,37.5213006,126.9288968,서울 영등포구 국제금융로8길 16 1층 카페꼼마,720,"3,000",
5788,208,귀비주옥,37.5134138,126.8933212,서울 영등포구 경인로79길 19 1층,218,"6,000",
5789,209,플러피 여의도점,37.5197460,126.9280666,서울 영등포구 국제금융로8길 31 디스트릭Y 지하1층,728,"5,000",4.56
5790,211,타코 비리아,37.5137501,126.8929911,서울 영등포구 도림로139길 11-1 103호 104호,92,"1,000",
5791,212,잠수교집 여의도점,37.5261242,126.9311091,서울 영등포구 여의나루로 117 지하 제6호 잠수교집,284,"4,000",4.54
5792,213,빠뜨릭스와플 본점,37.5184603,126.9339132,서울 영등포구 국제금융로 112 상아빌딩 1층,611,"10,000",4.45
5793,214,당산곶,37.5357411,126.9028305,서울 영등포구 당산로51길 1 1층,261,"3,000",4.44
5794,215,매드포갈릭 여의도점,37.5239512,126.9245100,서울 영등포구 국제금융로2길 28 현대차증권빌딩 지하1층,"1,539","1,000",4.41
5795,216,우뚝1984,37.5248480,126.8971752,서울 영등포구 당산로28길 5 대성빌딩 1층,692,"10,000",4.72
5796,217,장미의집,37.5238899,126.9340140,서울 영등포구 국제금융로7길 32 상가 2층,183,"6,000",4.54
5797,218,서울로인 여의도점,37.5220183,126.9300600,서울 영등포구 국제금융로8길 2 B1,"1,060","4,000",4.83
5798,219,영등포꽃삼,37.5171089,126.9070373,서울 영등포구 영중로4길 6,721,"2,000",4.5
5799,220,송원 마포 돼지갈비,37.5166993,126.8891844,서울 영등포구 도림로147길 1,515,"7,000",4.26
5800,221,베즐리 더현대서울점,37.5266691,126.9271941,서울 영등포구 여의대로 108 지하1층 베즐리 베이커리,"1,000",900,4.46
5801,222,별미볶음점,37.5207952,126.9269308,서울 영등포구 국제금융로6길 33 여의도백화점 지하 1층,"1,114","15,000",4.45
5802,223,곱 문래점,37.5174632,126.8964938,서울 영등포구 당산로 34,971,"6,000",
5803,224,지로우라멘 타임스퀘어,37.5172332,126.9037160,서울 영등포구 영중로 15 지하1층 푸드스퀘어 지로우라멘,"1,232","1,000",4.19
5804,226,Bar Bam Bar,37.5177999,126.9092087,서울 영등포구 영중로4길 25-1,141,"3,000",4.7
5805,227,삼거리푸줏간 IFC점,37.5248377,126.9257135,서울 영등포구 국제금융로 10 THREE IFC 1층,220,"1,000",4.4
5806,228,마마된장 여의도 IFC몰점,37.5251829,126.9248706,서울 영등포구 국제금융로 10 서울국제금융센터 IFC몰,"1,386",700,4.29
5807,229,서글렁탕,37.5194230,126.9329880,서울 영등포구 여의대방로 394 우정빌딩,227,"4,000",4.26
5808,230,매드포갈릭 영등포타임스퀘어점,37.5173862,126.9028110,서울 영등포구 영중로 15 타임스퀘어 4F 402,"2,623","1,000",4.4
5809,231,천지면옥,37.5310138,126.9208593,서울 영등포구 국회대로 800 진미파라곤빌딩 1층,633,900,4.15
5810,232,삼거리먼지막순대국,37.4917462,126.9072201,서울 영등포구 시흥대로185길 11,"1,618","18,000",4.35
5811,233,소호정여의도점,37.5309780,126.9213120,서울 영등포구 국회대로 800 진미파라곤,721,"4,000",4.3
5812,234,이목구비,37.5191080,126.9034564,서울 영등포구 영신로32길 19 이목구비,293,"3,000",4.33
5813,235,아웃백스테이크하우스 타임스퀘어점,37.5171675,126.9029675,서울 영등포구 영중로 15 타임스퀘어 B2,"4,337",500,4.55
5814,237,물래,37.5130672,126.8955637,서울 영등포구 경인로 739,703,"17,000",4.76
5815,238,신차이 타임스퀘어점,37.5170447,126.9042975,서울 영등포구 영중로 15 타임스퀘어 4층 신차이,"1,993",900,4.36
5816,239,배꼽집 여의도점,37.5237983,126.9241640,서울 영등포구 국제금융로2길 32 파이낸스타워(유안타증권) 지하1층,248,"2,000",4.45
5817,241,화해당 여의도점,37.5270428,126.9168453,서울 영등포구 국회대로62길 15 광복회관 1층 3호,184,"17,000",4.31
5818,242,히츠지야 영등포역점,37.5175261,126.9068866,서울 영등포구 영등포로42길 21-2 1층,183,600,
5819,243,당산마루 능이버섯삼계탕,37.5361671,126.8997044,서울 영등포구 선유로54길 9,454,"2,000",4.42
5820,244,규이찌,37.5184522,126.9076360,서울 영등포구 영등포로46길 10 1층 규이찌,216,"1,000",4.15
5821,245,오복수산대구,37.5233663,126.9234407,서울 영등포구 의사당대로 83 오투타워 지하1층,97,"2,000",4.63
5822,246,포옹남 당산점,37.5350187,126.9037916,서울 영등포구 당산로48길 15 1층,220,"2,000",4.62
5823,247,코지마,37.5188977,126.9319513,서울 영등포구 여의대방로 386 진주상가 2층 215호 코지마,320,"2,000",4.53
5824,248,대원앤대원,37.5201621,126.9272082,서울 영등포구 국제금융로8길 34 오륜빌딩,314,"5,000",4.49
5825,249,문래그집,37.5215653,126.8903942,서울 영등포구 선유로22길 3,470,"3,000",4.53
5826,0,파이프그라운드,37.5395818,127.0029779,서울 용산구 한남대로27길 66 지하1층,"2,370","74,000",4.55
5827,1,쌤쌤쌤,37.5315767,126.9721590,서울 용산구 한강대로50길 25 1층,889,"82,000",4.41
5828,2,베베베,37.5364146,127.0010722,서울 용산구 이태원로42길 46-12,205,"11,000",
5829,3,몽탄,37.5360103,126.9722500,서울 용산구 백범로99길 50,"3,554","159,000",4.45
5830,4,Summer Lane,37.5363661,126.9992855,서울 용산구 이태원로55가길 49 1층 summerlane,808,"48,000",
5831,5,바토스 이태원점,37.5345210,126.9902185,서울 용산구 이태원로15길 1 2층,"1,646","31,000",4.34
5832,6,버뮤다삼각지,37.5319820,126.9723219,"서울 용산구 한강대로52길 19 1,2층",691,"19,000",4.62
5833,7,올드페리도넛,37.5397053,127.0029705,서울 용산구 한남대로27길 66 2층,"5,093","76,000",4.44
5834,8,꾸띠자르당,37.5334356,126.9945605,서울 용산구 보광로 120,957,"44,000",4.38
5835,9,효뜨,37.5303302,126.9713425,서울 용산구 한강대로40가길 6 1층 2층,"1,525","62,000",4.32
5836,10,다운타우너 한남,37.5348323,127.0008840,서울 용산구 대사관로5길 12 1층 다운타우너 한남점,"4,151","57,000",4.58
5837,11,남영돈,37.5427593,126.9738012,서울 용산구 한강대로80길 17,"1,349","88,000",
5838,12,오제제,37.5509584,126.9718249,서울 용산구 한강대로 363-2 1층,"1,319","74,000",4.59
5839,13,DOTZ,37.5366640,126.9990952,서울 용산구 이태원로55나길 6,835,"50,000",4.46
5840,14,유키사키,37.5512415,126.9741708,서울 용산구 후암로57길 51-3 1층,502,"9,000",4.5
5841,15,레이지파머스,37.5403535,126.9931802,서울 용산구 회나무로35길 5 A동 레이지파머스,63,"2,000",
5842,16,벽돌해피푸드 한남점,37.5359059,126.9998999,서울 용산구 이태원로 238 제2호 지하 1층,660,"35,000",4.31
5843,17,한남동한방통닭,37.5315770,127.0055280,서울 용산구 대사관로34길 38,"1,837","69,000",4.54
5844,18,오아시스 한남점,37.5365499,126.9979801,서울 용산구 이태원로45길 30,748,"34,000",
5845,19,타파코파,37.5325215,126.9732089,서울 용산구 한강대로54길 29 1층,31,"9,000",
5846,20,난포 한남,37.5371307,126.9995239,서울 용산구 이태원로49길 18 B1. 1F,670,"20,000",
5847,21,알페도,37.5342954,126.9932144,서울 용산구 이태원로 174 1층 4-5호,"1,277","21,000",4.5
5848,22,키에리,37.5333702,126.9931885,서울 용산구 이태원로26길 16-8,"2,203","54,000",4.09
5849,23,구복만두,37.5453796,126.9730207,서울 용산구 두텁바위로 7,"1,681","67,000",4.41
5850,24,타파스바,37.5348933,126.9925501,서울 용산구 이태원로27가길 49 1층,485,"15,000",4.63
5851,25,오스테리아 오르조,37.5349161,127.0095281,서울 용산구 한남대로20길 47,896,"85,000",4.48
5852,26,동빙고 본점,37.5179614,126.9819259,서울 용산구 이촌로 319 현대아파트,"1,014","26,000",4.42
5853,27,로우앤슬로우,37.5340424,126.9942368,서울 용산구 보광로 126 2층,"1,182","46,000",4.29
5854,28,카페 오비오,37.5460190,126.9778013,서울 용산구 두텁바위로 51 1층,37,"1,000",
5855,29,로스트인홍콩,37.5306718,126.9712953,서울 용산구 한강대로44길 25 1층 로스트인홍콩,130,"13,000",
5856,30,코끼리베이글,37.5243846,127.0016123,서울 용산구 서빙고로91길 10,"2,351","32,000",4.34
5857,31,미니마이즈,37.5336338,126.9901609,서울 용산구 녹사평대로32길 21 2층,225,"10,000",
5858,32,먼치,37.5299223,126.9698830,서울 용산구 한강대로38가길 7-26,331,"22,000",4.52
5859,33,맥심플랜트,37.5369691,127.0009970,서울 용산구 이태원로 250,"3,815","26,000",4.54
5860,34,저스틴스테이크,37.5335704,126.9933836,서울 용산구 이태원로26길 18,908,"6,000",4.67
5861,35,보니스피자펍,37.5411986,126.9869245,서울 용산구 신흥로3길 2,"3,002","55,000",4.47
5862,36,카페 모센트,37.5322423,126.9731240,서울 용산구 한강대로52길 25-14,66,"1,000",
5863,37,리틀넥 한남,37.5396025,127.0030129,서울 용산구 한남대로27길 66 1층,"1,715","40,000",4.52
5864,38,오츠커피 용산점,37.5404026,126.9678006,서울 용산구 원효로89길 13-12 오츠커피,"1,085","46,000",4.55
5865,39,강원정,37.5404692,126.9678692,서울 용산구 원효로89길 13-10,381,"8,000",4.51
5866,40,야키토리 고우 이태원본점,37.5348685,126.9927836,서울 용산구 이태원로27가길 45 b1층 야키토리 고우 이태원본점,"1,332","17,000",4.68
5867,41,5412,37.5372857,127.0016901,"서울 용산구 이태원로54가길 12 지하1층, 1층",298,"31,000",
5868,42,현선이네 용산본점,37.5311551,126.9692251,서울 용산구 한강대로39길 2-13,"3,044","18,000",4.42
5869,43,한입소반,37.5441101,126.9703318,서울 용산구 청파로45길 3 1층,"5,415","38,000",4.43
5870,44,초원,37.5426589,126.9733419,서울 용산구 한강대로80길 7,903,"46,000",4.47
5871,45,야상해,37.5347890,126.9927928,서울 용산구 이태원로23길 6,616,"32,000",4.58
5872,46,아그라 용산아이파크몰점,37.5297718,126.9647415,서울 용산구 한강대로23길 55 HDC아이파크몰 리빙파크 7층,"1,391","1,000",4.45
5873,47,소와나,37.5355004,127.0010097,서울 용산구 이태원로54길 68,"2,684","39,000",
5874,48,매덕스피자,37.5333456,126.9935765,서울 용산구 이태원로26길 26 2층,"1,136","38,000",4.49
5875,49,평화남영,37.5433187,126.9733036,"서울 용산구 한강대로80길 11-47 1, 2층 평화",269,"19,000",4.64
5876,50,낙원테산도 용산아이파크몰점,37.5297718,126.9647415,서울 용산구 한강대로23길 55 6층,"1,170","4,000",
5877,51,에그앤플라워,37.5453629,126.9843832,서울 용산구 신흥로26길 35,394,"27,000",4.4
5878,52,월간식당,37.5360564,127.0006513,서울 용산구 이태원로54길 58-12,777,"15,000",4.59
5879,53,꺼거,37.5315556,126.9711258,서울 용산구 한강대로48길 10,661,"46,000",4.41
5880,54,타크,37.5376928,127.0025341,서울 용산구 한남대로27가길 23 2층,5,"2,000",
5881,55,팀호완 용산점,37.5299778,126.9660741,서울 용산구 한강대로23길 55 아이파크몰 패션파크 1층,"2,137","11,000",4.36
5882,56,갓잇 용산점,37.5310338,126.9702591,서울 용산구 한강대로44길 6 1F GODEAT,261,"6,000",
5883,57,프루프인더커피,37.5424041,126.9902961,서울 용산구 소월로38가길 24 비호,23,"4,000",
5884,58,오근내2닭갈비,37.5251300,126.9628410,서울 용산구 한강대로11길 13 용일빌딩,"1,483","12,000",4.39
5885,59,오잇,37.5455288,126.9850434,서울 용산구 신흥로 95,476,"33,000",4.46
5886,60,내추럴하이,37.5396924,126.9875663,서울 용산구 녹사평대로 248 1층,210,"38,000",4.62
5887,61,더베이커스테이블,37.5394512,126.9874302,서울 용산구 녹사평대로 244-1,"1,839","55,000",4.28
5888,62,뇨끼바,37.5350172,127.0094318,서울 용산구 한남대로20길 41-4 1층,598,"47,000",4.23
5889,63,부기우기,37.5392637,126.9890671,서울 용산구 회나무로 21 2층,159,"11,000",4.57
5890,64,삐삣버거,37.5378871,127.0018459,서울 용산구 이태원로54길 8 1층,860,"12,000",4.37
5891,65,팟카파우,37.5451875,126.9849136,서울 용산구 신흥로 97-6 신흥시장안 2층,279,"12,000",4.71
5892,66,미미옥 신용산점,37.5262852,126.9630047,서울 용산구 한강대로15길 27,"1,261","27,000",4.44
5893,67,마일스톤 커피 한남점,37.5379110,127.0027195,서울 용산구 한남대로27가길 26 1층,414,"19,000",
5894,68,쏭타이치앙마이,37.5303665,126.9716056,서울 용산구 한강대로40길 39-5 1층 쏭타이치앙마이,"1,417","16,000",4.5
5895,69,네로우 패스,37.5363135,127.0006550,서울 용산구 이태원로42길 38-4,463,"7,000",4.48
5896,70,올딧세,37.5269893,126.9630046,서울 용산구 한강대로21길 29-16 1층,26,"10,000",
5897,71,새비지가든,37.5404036,126.9934135,서울 용산구 회나무로35길 5 B동 새비지가든,64,"7,000",
5898,72,쏭타이 본점,37.5336647,126.9926723,서울 용산구 이태원로20가길 7-2,742,"14,000",4.65
5899,73,부자피자 1호점,37.5372741,126.9998023,서울 용산구 이태원로55가길 28,"1,038","47,000",4.43
5900,74,꿈꾸는메밀,37.5294537,126.9654960,서울 용산구 한강대로23길 55 용산역,904,"3,000",
5901,75,브라이리퍼블릭푸드,37.5335211,126.9907913,서울 용산구 이태원로14길 19,398,"21,000",4.54
5902,76,로얄멜팅클럽,37.5370786,127.0013901,서울 용산구 이태원로42길 60,101,"2,000",
5903,77,북천,37.5296649,126.9700826,서울 용산구 한강대로38가길 7-2,592,"26,000",4.52
5904,78,DONO,37.5357199,127.0012487,서울 용산구 이태원로54길 63,757,"13,000",
5905,79,도동집,37.5528626,126.9768352,서울 용산구 후암로48길 1,870,"39,000",4.27
5906,80,그릴도하,37.5383369,127.0018415,서울 용산구 이태원로 268 2층 그릴도하,519,"10,000",4.61
5907,81,파르크,37.5374926,126.9997329,서울 용산구 이태원로55가길 26-5,503,"27,000",
5908,82,더백푸드트럭,37.5475441,126.9840658,서울 용산구 신흥로20길 45-1 1층,"1,777","44,000",4.35
5909,83,모터시티바이매니멀 본점,37.5340246,126.9894628,서울 용산구 이태원로 140-1 2층,281,"35,000",4.55
5910,84,솔솥 한남점,37.5367911,127.0013614,서울 용산구 이태원로54가길 26 지1층,674,"26,000",4.66
5911,85,카키문,37.5351968,126.9713322,"서울 용산구 백범로99길 40 102동 106, 107호 카키문",234,"6,000",4.91
5912,86,롸카두들 내쉬빌 핫치킨 이태원점,37.5348942,126.9881376,서울 용산구 녹사평대로40나길 9 1층 롸카두들 핫치킨,540,"37,000",4.51
5913,87,카사 코로나,37.5340876,126.9945556,서울 용산구 보광로60길 7 4층 카사코로나,392,"17,000",4.31
5914,88,몽상가,37.5297775,126.9701414,서울 용산구 한강대로38가길 7-16,296,"12,000",4.5
5915,89,쟈니덤플링 본관,37.5338232,126.9921256,서울 용산구 보광로59길 33,833,"16,000",4.44
5916,90,미도리야,37.5336427,126.9935629,서울 용산구 이태원로26길 19,138,"6,000",4.55
5917,91,포비 용산,37.5288784,126.9646718,서울 용산구 한강대로23길 55 리빙파크 4층,"2,395","4,000",4.5
5918,92,콘하스 한남점,37.5368536,126.9980361,서울 용산구 이태원로55나길 22 콘하스 한남점,799,"44,000",4.39
5919,93,비스트로  루틴,37.5355530,127.0012491,서울 용산구 이태원로54길 67 1층,337,"29,000",4.41
5920,94,코레아노스 키친 녹사평점,37.5344366,126.9882765,서울 용산구 녹사평대로40길 46,944,"10,000",4.33
5921,95,라페름,37.5357350,127.0015770,서울 용산구 대사관로11길 47 (대사관로 11길 49) 지하 1층,590,"33,000",4.32
5922,96,도토리,37.5319087,126.9727984,서울 용산구 한강대로52길 25-6 1층,851,"24,000",
5923,97,세르클 한남,37.5355741,126.9983747,서울 용산구 이태원로 223-5 4F,413,"24,000",
5924,98,나리의 집,37.5370050,127.0001290,서울 용산구 이태원로 245,"1,011","34,000",4.37
5925,99,부다스벨리,37.5344338,126.9883662,서울 용산구 녹사평대로40길 48,"1,085","11,000",
5926,100,라이너스바베큐,37.5338217,126.9897129,서울 용산구 이태원로 136-13,775,"30,000",4.31
5927,101,한남베르그,37.5356936,127.0005471,서울 용산구 이태원로54길 58-26 1층 한남베르그,"1,024","18,000",4.45
5928,102,넘버원양꼬치,37.5331232,127.0064902,서울 용산구 대사관로 76 2층,199,"4,000",4.3
5929,103,오지힐,37.5343251,127.0011210,서울 용산구 대사관로11길 9-9 1층,885,"50,000",
5930,104,바통,37.5264361,126.9627114,서울 용산구 한강대로15길 33 바통,596,"35,000",
5931,105,이태원우육미엔,37.5375257,126.9999074,서울 용산구 이태원로55가길 26-8,749,"24,000",4.25
5932,106,평양집,37.5348745,126.9739095,서울 용산구 한강대로 186,965,"26,000",4.05
5933,107,Approach,37.5299934,126.9703859,서울 용산구 한강대로40길 18-3 Approach,"1,677","69,000",4.4
5934,108,한강로칼국수,37.5453637,126.9731233,서울 용산구 두텁바위로 9 1층,284,"21,000",
5935,109,La Cruda,37.5361574,127.0005801,서울 용산구 이태원로42길 36 2층,137,"8,000",4.29
5936,110,타르틴베이커리 용산아이파크몰점,37.5295131,126.9659431,서울 용산구 한강대로23길 55 HDC 아이파크몰 패션파크 1층,"2,479","4,000",4.36
5937,111,재인,37.5363476,127.0012867,서울 용산구 이태원로54길 48 2층,178,"16,000",
5938,112,플랜트,37.5331396,126.9941980,서울 용산구 보광로 117 2층,769,"19,000",4.54
5939,113,심퍼티쿠시 용산점,37.5321868,126.9720726,서울 용산구 한강대로52길 17-3 1층,121,"6,000",
5940,114,아이오유,37.5351873,126.9456425,서울 용산구 원효로1길 16,808,"21,000",4.35
5941,115,열정도쭈꾸미,37.5390570,126.9689600,서울 용산구 백범로87길 40 열정도쭈꾸미,"1,306","9,000",4.54
5942,116,24시뼈다귀감자탕,37.5333832,127.0061685,서울 용산구 대사관로 73 1층,"1,077","16,000",4.42
5943,117,패션5,37.5388252,127.0019261,서울 용산구 이태원로 272 SPC빌딩,"7,000","34,000",4.41
5944,118,이이네,37.5532841,126.9767120,서울 용산구 소월로2길 37 1층 이이네,916,"20,000",4.55
5945,119,라구,37.5420903,126.9874646,서울 용산구 신흥로 42 1층,317,"18,000",4.43
5946,120,아우어베이커리 용산아이파크몰점,37.5297717,126.9647415,서울 용산구 한강대로23길 55 4층 17-2호,"5,497","3,000",4.47
5947,121,심야식당기억,37.5422026,126.9872595,서울 용산구 신흥로 41 1층,115,"10,000",4.77
5948,122,오근내 닭갈비,37.5245093,126.9596616,서울 용산구 이촌로29길 15,"1,002","36,000",4.37
5949,123,버터라이스클럽,37.5254158,126.9622089,서울 용산구 한강대로7길 22-17 1층,220,"11,000",4.67
5950,124,단골집,37.5340618,126.9932437,서울 용산구 보광로59길 14-1 2층,480,"26,000",4.54
5951,125,몽크스부처,37.5354520,126.9992256,서울 용산구 이태원로 228-1 대로변 3층 4층,268,"21,000",4.34
5952,126,헤미안,37.5398498,126.9875188,서울 용산구 녹사평대로 250 103호 헤미안,143,"16,000",4.68
5953,127,메종 한남,37.5342563,127.0129378,서울 용산구 유엔빌리지3길 24 메종한남(한남집),340,"30,000",4.47
5954,128,JARI,37.5380074,127.0021271,서울 용산구 이태원로54길 5-5,608,"15,000",4.21
5955,129,계업식,37.5437312,127.0031691,서울 용산구 한남대로42길 36,291,"17,000",
5956,130,카페 노티드 한남,37.5348589,127.0008790,서울 용산구 대사관로5길 12 2층 카페노티드,"4,148","28,000",4.46
5957,131,돼지래스토랑 둘째,37.5340263,126.9932838,서울 용산구 보광로59길 14-1 돼지래스토랑 둘째,"1,283","5,000",4.88
5958,132,정,37.5450558,126.9670537,서울 용산구 청파로47나길 4 2층,625,"10,000",4.37
5959,133,화양연화,37.5242194,126.9650145,서울 용산구 한강대로14가길 12,309,"8,000",4.39
5960,134,퍼즈남영,37.5430613,126.9722198,서울 용산구 한강대로 277-2 2층,48,"2,000",
5961,135,삼각지 주식,37.5325971,126.9723702,서울 용산구 한강대로54길 14 1층,257,"16,000",4.41
5962,136,휴135,37.5366358,126.9991045,서울 용산구 이태원로55나길 6 1층 휴135,797,"24,000",4.58
5963,137,스시우미,37.5273235,126.9651744,서울 용산구 한강대로 69,221,"11,000",4.4
5964,138,동아냉면 이태원점,37.5337000,127.0032875,서울 용산구 대사관로 45-1,"2,019","10,000",4.28
5965,139,Gongi,37.5362048,126.9993010,"서울 용산구 이태원로45길 4 1,2층",734,"47,000",
5966,140,오리지널팬케이크하우스 이태원점,37.5344960,126.9910237,서울 용산구 이태원로 153 덕흥빌딩 1층,632,"18,000",4.36
5967,141,더백테라스,37.5299901,126.9706429,서울 용산구 한강대로40길 26 3층,718,"15,000",4.46
5968,142,아노브 이태원,37.5337744,126.9924304,서울 용산구 이태원로20가길 7-5 1층,565,"14,000",4.69
5969,143,키보,37.5317457,126.9719844,서울 용산구 한강대로50길 17,184,"22,000",4.54
