,기준_년월_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,엑스좌표_값,와이좌표_값,시군구_코드,행정동_코드,형태정보,longitude,latitude
1270,202112,D,발달상권,2120160,사당역(사당),198454,441856,11650,11650610,,126.98252190473701,37.47613890418936
1271,202112,D,발달상권,2120149,여의도역(여의도),193379,447071,11560,11560540,,126.92510028380715,37.52310391985115
1272,202112,D,발달상권,2120184,포이사거리(삼호물산),204050,441977,11650,11650652,,127.04578739021845,37.477221547041395
1273,202112,D,발달상권,2120002,서촌(경복궁역),197453,453347,11110,11110530,,126.97116540976113,37.57967079866733
1274,202112,D,발달상권,2120228,석촌역(석촌호수),209331,445222,11710,11710580,,127.10553294746038,37.50642096650224
1275,202112,D,발달상권,2120125,구로역,189264,444734,11530,11530530,,126.8785837535257,37.50200880441411
1276,202112,D,발달상권,2120204,르네상스호텔사거리,203794,444815,11680,11680640,,127.0429077996716,37.502793223157454
1277,202112,D,발달상권,2120091,본서부병원,193116,455711,11380,11380580,,126.92204404331117,37.600948033037646
1278,202112,D,발달상권,2120122,강서구청,186807,450214,11500,11500591,,126.85069860207845,37.55135172097602
1279,202112,D,발달상권,2120200,학동사거리,203484,447046,11680,11680545,,127.03941246043162,37.522895842647785
1280,202112,D,발달상권,2120172,교대입구교차로,201120,443151,11650,11650530,,127.0126639787473,37.48780758317189
1281,202112,D,발달상권,2120158,녹두거리(대학동),194434,441204,11620,11620735,,126.93707927569561,37.470248858190324
1282,202112,D,발달상권,2120225,잠실새내역(신천),207356,445640,11710,11710650,,127.08320004205295,37.510205006732974
1283,202112,D,발달상권,2120148,국회의사당역(국회의사당),193051,447646,11560,11560540,,126.92138436768577,37.52828226625194
1284,202112,D,발달상권,2120099,월드컵경기장역(월드컵경기장),190866,452258,11440,11440730,,126.89660761188102,37.56981721342525
1285,202112,D,발달상권,2120190,강남을지병원,202499,446700,11680,11680545,,127.02826855511489,37.51978156581801
1286,202112,D,발달상권,2120132,독산동,190603,441310,11545,11545610,,126.89377052331741,37.47117293138404
1287,202112,D,발달상권,2120188,압구정역,202455,447347,11680,11680510,,127.02777299030016,37.525611170385595
1288,202112,D,발달상권,2120242,강동구청역,210906,447815,11740,11740640,,127.12338451202417,37.529766672094055
1289,202112,D,발달상권,2120213,삼성중앙역,204754,445856,11680,11680590,,127.05377153085408,37.51216823841516
1290,202112,D,발달상권,2120093,연희동,193807,451949,11410,11410615,,126.92990086646266,37.5670576005834
1291,202112,D,발달상권,2120108,신정네거리역,187013,446896,11470,11470650,,126.85308849711645,37.52145954574282
1292,202112,D,발달상권,2120110,목동역 8번출구,187688,447374,11470,11470650,,126.86071620256945,37.52577557594718
1293,202112,D,발달상권,2120090,연신내역,193116,457736,11380,11380530,,126.92202499754656,37.61919304915558
1294,202112,D,발달상권,2120059,구삼강변맛길,208148,448830,11215,11215870,,127.09219331055792,37.53894029574385
1295,202112,D,발달상권,2120233,몽촌토성역,210013,446275,11710,11710562,,127.11326064084265,37.51590138154374
1296,202112,D,발달상권,2120159,서울대입구역,195673,442400,11620,11620595,,126.95107849485403,37.4810315600199
1297,202112,D,발달상권,2120237,경찰병원역,210920,444060,11710,11710620,,127.12348714576828,37.49593387909948
1298,202112,D,발달상권,2120105,상수역(홍대),193196,449888,11440,11440655,,126.92300401665605,37.54848375426617
1299,202112,D,발달상권,2120208,청담사거리(청담동명품거리),204242,447237,11680,11680565,,127.04798837218263,37.52461358412792
1300,202112,D,발달상권,2120104,연남동(홍대),193195,451184,11440,11440660,,126.92298068413469,37.560160668024764
1301,202112,D,발달상권,2120173,교대역(법원.검찰청),201368,443825,11650,11650510,,127.01546939771684,37.49388003982017
1302,202112,D,발달상권,2120230,송파사거리(송파역),209703,444619,11710,11710600,,127.10973228218874,37.500984079269855
1303,202112,D,발달상권,2120181,교육개발원입구사거리,203362,441993,11650,11650651,,127.03800926138534,37.47736846666741
1304,202112,D,발달상권,2120033,을지로4가역,199715,451892,11140,11140605,,126.99677407997184,37.56656479983557
1305,202112,D,발달상권,2120101,합정역,192363,449973,11440,11440680,,126.91357667874219,37.54924307931324
1306,202112,D,발달상권,2120201,도곡1동,203534,443646,11680,11680640,,127.03996174769397,37.49226149114439
1307,202112,D,발달상권,2120096,이화여대(이대역 이대),195151,450943,11410,11410585,,126.94512036722128,37.55800163197202
1308,202112,D,발달상권,2120156,총신대입구역(이수 총신대),198366,442986,11590,11590630,,126.98152452593487,37.48632015396078
1309,202112,D,발달상권,2120194,언주역(차병원),202978,445363,11680,11680531,,127.03368156281698,37.50773372300574
1310,202112,D,발달상권,2120161,방배동가구거리(사당동가구거리),198550,443959,11650,11650590,,126.98360307914544,37.495087264053566
1311,202112,D,발달상권,2120119,발산역(마곡),185494,451210,11500,11500603,,126.83582012415744,37.56030589698965
1312,202112,D,발달상권,2120157,신림역(신림),193755,442831,11620,11620695,,126.92938974879841,37.484903936004784
1313,202112,D,발달상권,2120167,고속터미널(고속터미널역),200352,445060,11650,11650581,,127.00398102058489,37.505008412236045
1314,202112,D,발달상권,2120220,대치역,205483,443898,11680,11680600,,127.06200250745094,37.49452251741251
1315,202112,D,발달상권,2120232,송파나루역,209915,445691,11710,11710562,,127.11214425622487,37.510640585475805
1316,202112,D,발달상권,2120182,양재시민의숲역(양재동꽃시장 aT센터),203611,441212,11650,11650652,,127.04082051561939,37.470330640291394
1317,202112,D,발달상권,2120094,신촌역(신촌역 신촌로터리),194358,450768,11410,11410585,,126.93614676407307,37.55642037481656
1318,202112,D,발달상권,2120209,강남구청(청담역_8번 강남세무서),204322,446563,11680,11680565,,127.04888942339811,37.51854045610646
1319,202112,D,발달상권,2120025,롯데백화점(시청광장 지하쇼핑센터),198249,451718,11140,11140520,,126.98018081598939,37.56499544722643
1320,202112,D,발달상권,2120060,강변역(테크노마트),208385,448363,11215,11215870,,127.09486959349937,37.534730505239324
1321,202112,D,발달상권,2120064,경희대학교(경희대),204629,454789,11230,11230710,,127.0524140169047,37.592655000955574
1322,202112,D,발달상권,2120051,뚝섬역,204308,449673,11200,11200660,,127.04874929377586,37.546561647080196
1323,202112,D,발달상권,2120078,미아사거리역,202781,457025,11305,11305545,,127.03149766942788,37.612808580659156
1324,202112,D,발달상권,2120223,휘문고교사거리,205736,444979,11680,11680610,,127.06487188953616,37.504260852229244
1325,202112,D,발달상권,2120084,공릉역,206537,458421,11350,11350595,,127.07405066142944,37.625367339526214
1326,202112,D,발달상권,2120191,학동역,202610,446011,11680,11680521,,127.02952173545057,37.513573344814894
1327,202112,D,발달상권,2120005,삼청동,198358,453656,11110,11110540,,126.98141022306568,37.58245692713615
1328,202112,D,발달상권,2120014,종로5가역,200192,452446,11110,11110630,,127.00217339642009,37.57155633931915
1329,202112,D,발달상권,2120027,명동역(명동재미로),198591,451129,11140,11140550,,126.98405296982729,37.559689163884585
1330,202112,D,발달상권,2120115,김포공항역(김포공항),182574,451711,11500,11500640,,126.80275963371889,37.56476928131704
1331,202112,D,발달상권,2120240,개롱역,211926,444010,11710,11710632,,127.13486250479086,37.49547093785277
1332,202112,D,발달상권,2120126,디지털단지오거리,190144,442426,11530,11530595,,126.88856678457839,37.48122340263995
1333,202112,D,발달상권,2120131,가산디지털단지,189615,441854,11545,11545510,,126.88259391642747,37.476063847626115
1334,202112,D,발달상권,2120226,석촌고분역,208550,444902,11710,11710610,,127.09669618624415,37.50354531460494
1335,202112,D,발달상권,2120031,을지로3가역,199251,451877,11140,11140605,,126.99152207113889,37.566429390115545
1336,202112,D,발달상권,2120038,약수역,200940,450483,11140,11140625,,127.01063807140764,37.55386931814157
1337,202112,D,발달상권,2120216,경기고교사거리(경기고교앞사거리),205001,446821,11680,11680565,,127.05657185968903,37.52086161406612
1338,202112,D,발달상권,2120227,잠실역,208903,446093,11710,11710710,,127.10070284742547,37.51427292934906
1339,202112,R,전통시장,2130116,동성타워프라자,208597,456498,11260,11260680,,127.09736357028017,37.608024408156915
1340,202112,R,전통시장,2130254,남서울상가,191772,446760,11560,11560535,,126.90692468106978,37.52028887721749
1341,202112,R,전통시장,2130316,마천시장,213302,444322,11710,11710550,,127.15042828524473,37.49826328099475
1342,202112,R,전통시장,2130131,동북프라자,201694,457842,11305,11305534,,127.01918817497031,37.62017229847157
1343,202112,R,전통시장,2130147,쌍문역동측상점가,203091,460813,11320,11320511,,127.0350247487099,37.64693694427039
1344,202112,R,전통시장,2130126,새석관시장,204650,456516,11290,11290810,,127.05266276570765,37.608214998986504
1345,202112,R,전통시장,2130173,백련시장,193208,453050,11410,11410700,,126.92311053835193,37.576973327344845
1346,202112,R,전통시장,2130125,장위전통시장,204519,456893,11290,11290770,,127.05118147618208,37.611612380046004
1347,202112,R,전통시장,2130082,면곡골목시장,207176,452398,11215,11215760,,127.08123018412144,37.57109593570095
1348,202112,R,전통시장,2130231,독산동 우시장,190812,440798,11545,11545610,,126.89613956699621,37.466561863659784
1349,202112,R,전통시장,2130095,청량리전통시장,203832,453575,11230,11230545,,127.04338326565406,37.58172061407809
1350,202112,R,전통시장,2130161,증산종합시장,191631,453573,11380,11380640,,126.90525201383879,37.581672541574214
1351,202112,R,전통시장,2130096,동부시장,204647,451975,11230,11230600,,127.05259999071382,37.56730095286713
1352,202112,R,전통시장,2130258,영진시장A동,192568,444556,11560,11560680,,126.91595131087061,37.500437511093445
1353,202112,R,전통시장,2130077,조양시장,205964,448825,11215,11215847,,127.06748167951677,37.538911952569784
1354,202112,R,전통시장,2130026,소공지하도상가,198197,451652,11140,11140520,,126.97959240167398,37.564400689480536
1355,202112,R,전통시장,2130249,동남상가,191658,446794,11560,11560535,,126.90563472633008,37.52059419455499
1356,202112,R,전통시장,2130185,망원월드컵시장,191666,450971,11440,11440700,,126.90567782763898,37.558228989823824
1357,202112,R,전통시장,2130091,청량종합도매시장,203595,453622,11230,11230545,,127.04070034599911,37.58214503656979
1358,202112,R,전통시장,2130213,방신전통시장,183415,452434,11500,11500630,,126.81226229750719,37.57129896450233
1359,202112,R,전통시장,2130124,번동시장,204238,457971,11290,11290780,,127.04800515968569,37.621326367933
1360,202112,R,전통시장,2130079,한아름시장,206177,449346,11215,11215710,,127.06989611986855,37.54360475631051
1361,202112,R,전통시장,2130263,신노량진시장(기능상실),194664,445447,11590,11590520,,126.93964855530811,37.50847995170747
1362,202112,R,전통시장,2130320,암사종합시장,211399,450169,11740,11740570,,127.12899856640617,37.55097019830524
1363,202112,R,전통시장,2130321,장신구 특화거리 상점가,211412,447588,11740,11740640,,127.12910558080954,37.52771528389157
1364,202112,R,전통시장,2130136,수유재래시장,201901,459147,11305,11305610,,127.02153628488152,37.63192977134304
1365,202112,R,전통시장,2130199,신월3동 골목시장,184637,448250,11470,11470580,,126.8261825169914,37.53362256505887
1366,202112,R,전통시장,2130178,이대 앞 스타트업 상점가,195099,451101,11410,11410585,,126.9445307906513,37.559424931777826
1367,202112,R,전통시장,2130241,선유도역 골목형상점가,190786,448459,11560,11560620,,126.89574974161324,37.53558755721345
1368,202112,R,전통시장,2130266,만양로상점가,195120,445772,11590,11590510,,126.94480386661324,37.51141073776288
1369,202112,R,전통시장,2130073,뚝도시장,204819,448744,11200,11200670,,127.05452566734519,37.538188835344926
1370,202112,R,전통시장,2130193,신수시장,194281,449532,11440,11440630,,126.93528494784597,37.545283567858654
1371,202112,R,전통시장,2130060,신흥시장,198676,449528,11170,11170520,,126.98501788573286,37.54526431081996
1372,202112,R,전통시장,2130018,동대문문구완구거리(동대문문구완구시장),201243,452449,11110,11110670,,127.01407048276077,37.571582550680205
1373,202112,R,전통시장,2130197,마포시장,195892,449499,11440,11440555,,126.95351487742786,37.54499482177609
1374,202112,R,전통시장,2130002,세종마을음식문화거리(금천교시장),197425,453043,11110,11110530,,126.97084948959129,37.57693169895617
1375,202112,R,전통시장,2130030,을지로지하보도쇼핑센터(을지입구지하상가),198850,451851,11140,11140550,,126.98698319413543,37.56619471797576
1376,202112,R,전통시장,2130189,서교시장,193061,450440,11440,11440660,,126.92147110192711,37.553456254324395
1377,202112,R,전통시장,2130006,종로4가지하쇼핑센터,199812,452230,11110,11110615,,126.9978719380448,37.569610190233455
1378,202112,R,전통시장,2130089,청량리수산시장,203575,453165,11230,11230536,,127.0404716896833,37.57802757344166
1379,202112,R,전통시장,2130308,청담삼익시장,205100,446990,11680,11680565,,127.0576929304569,37.52238376634308
1380,202112,R,전통시장,2130181,아현가구거리상점가,196381,450924,11410,11410555,,126.95904125486794,37.557836092364035
1381,202112,R,전통시장,2130138,수유프라자,202081,459122,11305,11305610,,127.0235754199279,37.63170413504289
1382,202112,R,전통시장,2130319,성내전통시장,211269,448249,11740,11740650,,127.12749794227429,37.53367264598929
1383,202112,R,전통시장,2130220,등마루시장,187646,450806,11500,11500520,,126.86018333315604,37.5566972361692
1384,202112,R,전통시장,2130324,길동복조리시장,212688,448834,11740,11740685,,127.14356262876939,37.53892505875602
1385,202112,R,전통시장,2130117,정릉시장,200793,456502,11290,11290640,,127.00898097000672,37.608100268720015
1386,202112,R,전통시장,2130108,태능엔터피아(태릉시장),206855,455522,11260,11260610,,127.07762578523166,37.59924537842473
1387,202112,R,전통시장,2130043,제일평화시장,201001,452122,11140,11140615,,127.01133065046099,37.568636590486186
1388,202112,R,전통시장,2130016,동대문상가B동,201056,452272,11110,11110670,,127.0119534296407,37.56998802235077
1389,202112,R,전통시장,2130217,화곡본동시장,186204,449333,11500,11500590,,126.84389120115654,37.54340512468583
1390,202112,R,전통시장,2130265,노량진중앙시장,195115,445908,11590,11590510,,126.94474640992316,37.512636076582076
1391,202112,R,전통시장,2130299,엔터식스 강남점,200658,445081,11650,11650581,,127.00744181292227,37.50519745603007
1392,202112,R,전통시장,2130005,세운상가가동,199612,452227,11110,11110615,,126.99560804393944,37.56958309785432
1393,202112,R,전통시장,2130088,경동시장,203465,453328,11230,11230545,,127.03922717765772,37.57949661380909
1394,202112,R,전통시장,2130149,창동신창시장,203263,460023,11320,11320512,,127.03697018757465,37.63981857595491
1395,202112,R,전통시장,2130059,후암시장,197903,450085,11170,11170510,,126.9762691848511,37.550281440030346
1396,202112,R,전통시장,2130112,사가정시장,208026,453542,11260,11260575,,127.09086444429359,37.581396286871325
1397,202112,R,전통시장,2130145,쌍문역둘리상점가,202857,460714,11320,11320680,,127.03237286046118,37.64604572793326
1398,202112,R,전통시장,2130021,신설종합시장,201848,452569,11110,11110710,,127.02091924988507,37.57266272983928
1399,202112,R,전통시장,2130098,회기시장,204917,454623,11230,11230710,,127.05567391602794,37.591157861683286
1400,202112,R,전통시장,2130157,상계중앙시장,206104,462246,11350,11350640,,127.06917762270689,37.65983294031993
1401,202112,R,전통시장,2130166,응암시장(신응암시장),192813,454969,11380,11380590,,126.91862008802893,37.59426036888045
1402,202112,R,전통시장,2130311,새마을시장,207564,445528,11710,11710650,,127.08555147207773,37.509194202170384
1403,202112,R,전통시장,2130183,상암동상점가,190795,453080,11440,11440740,,126.89579360887427,37.577222672471365
1404,202112,R,전통시장,2130048,동평화시장,201169,452222,11140,11140615,,127.01323245743998,37.569537388194306
1405,202112,R,전통시장,2130164,역촌중앙시장,192599,457080,11380,11380552,,126.91617558429218,37.613278557077926
1406,202112,R,전통시장,2130297,강남터미널지하도상점가1구역,200185,445088,11650,11650581,,127.00209230479288,37.50526074228403
1407,202112,R,전통시장,2130190,홍대소상공인상점가,193073,450398,11440,11440660,,126.9216073025933,37.55307792577082
1408,202112,R,전통시장,2130191,홍대 걷고싶은 거리,193383,450703,11440,11440660,,126.92511281276195,37.55582824379385
1409,202112,R,전통시장,2130154,상계주공1단지(가)상가,205252,460805,11350,11350695,,127.05951141142731,37.646855054647475
1410,202112,R,전통시장,2130309,은마종합상점가,205634,444008,11680,11680610,,127.0637108768951,37.495512715876615
1411,202112,R,전통시장,2130228,구로시장,189881,443266,11530,11530550,,126.88558173622816,37.488789016420974
1412,202112,R,전통시장,2130203,서서울 골목형상점가,185612,447937,11470,11470560,,126.8372197858556,37.5308181635303
1413,202112,R,전통시장,2130025,삼익패션타운(남대문시장),198174,451156,11140,11140540,,126.97933330630377,37.559931701263565
1414,202112,R,전통시장,2130240,영등포유통상가,190657,446983,11560,11560550,,126.89430896064147,37.52228749733409
1415,202112,R,전통시장,2130167,연신내상점가(연빛거리),192815,457888,11380,11380551,,126.91861408365959,37.62056024706098
1416,202112,R,전통시장,2130180,포방터시장,195474,455495,11410,11410660,,126.94874788571435,37.59901651028467
1417,202112,R,전통시장,2130222,오류시장,186150,444126,11530,11530770,,126.84337825790713,37.49648926103977
1418,202112,R,전통시장,2130211,신정2동 골목시장(오목교중앙시장),189054,446792,11470,11470630,,126.87617818578025,37.52054896671509
1419,202112,R,전통시장,2130033,대림상가(청계상가),199595,452002,11140,11140605,,126.9954157371206,37.5675558503603
1420,202112,R,전통시장,2130140,숭인시장,202582,457106,11305,11305555,,127.02924407695441,37.61353896154975
1421,202112,R,전통시장,2130141,강북북부골목시장,202666,459592,11305,11305590,,127.03020453374006,37.63593725667959
1422,202112,R,전통시장,2130260,신대방1동골목상권,191922,443396,11590,11590670,,126.90865841755938,37.48998042114703
1423,202112,R,전통시장,2130174,연희사러가,193786,451958,11410,11410615,,126.92966308945822,37.56713854877354
1424,202112,R,전통시장,2130065,무학봉상점가,202677,451380,11200,11200520,,127.03029913992071,37.56194785503293
1425,202112,R,전통시장,2130187,영진시장,192299,450435,11440,11440660,,126.91284758326063,37.55340515421513
1426,202112,R,전통시장,2130218,신월중앙시장,186252,451047,11500,11500535,,126.84440224299168,37.558848895354146
1427,202112,R,전통시장,2130255,영등포전통시장,191909,446830,11560,11560535,,126.9084736558968,37.52092078957984
1428,202112,R,전통시장,2130275,강남골목시장,191591,442570,11620,11620725,,126.90492508807954,37.482535150501135
1429,202112,R,전통시장,2130196,공덕시장,195831,449449,11440,11440555,,126.95282490044893,37.5445440485428
1430,202112,R,전통시장,2130113,신아타운,208352,456316,11260,11260690,,127.09458679975675,37.60638686561608
1431,202112,R,전통시장,2130296,남부종합시장,198668,443927,11650,11650590,,126.98493750711722,37.49479911952315
1432,202112,R,전통시장,2130009,마전교지하쇼핑센터(구 한일상가),200268,452278,11110,11110630,,127.00303363777365,37.5700426482503
1433,202112,R,전통시장,2130153,창동역상점가,204350,461492,11320,11320514,,127.04929477266117,37.65304951985201
1434,202112,R,전통시장,2130001,통인시장,197338,453452,11110,11110515,,126.96986311345816,37.58061651690465
1435,202112,R,전통시장,2130031,청계천공구상가,199212,452007,11140,11140605,,126.99108049059312,37.56760065221442
1436,202112,R,전통시장,2130019,동대문상가D동,201294,452274,11110,11110670,,127.01464748257975,37.57000573874298
1437,202112,R,전통시장,2130144,백운시장,201357,461827,11320,11320660,,127.01537832746185,37.65607710807642
1438,202112,R,전통시장,2130283,신원시장,193563,442582,11620,11620655,,126.92722104298304,37.48265910904995
1439,202112,R,전통시장,2130184,마포농수산물시장,190832,451595,11440,11440730,,126.89623103608179,37.56384328272239
1440,202112,R,전통시장,2130194,용강동 상점가,194897,449083,11440,11440590,,126.9422585964544,37.54124169654822
1441,202112,R,전통시장,2130195,도화동 상점가,195558,448904,11440,11440585,,126.94973901538778,37.53963232758509
1442,202112,R,전통시장,2130245,영일시장,191200,446425,11560,11560605,,126.90045822259654,37.51726524468712
1443,202112,R,전통시장,2130168,연서시장,193167,457810,11380,11380530,,126.92260198241581,37.619860159851676
1444,202112,R,전통시장,2130202,신영시장,185487,448177,11470,11470560,,126.83580084947815,37.53297859991472
1445,202112,R,전통시장,2130186,망원시장,191705,450757,11440,11440690,,126.906121638512,37.556301209842985
1446,202112,R,전통시장,2130310,강남개포시장,205983,443264,11680,11680670,,127.06765141951202,37.48880703177452
1447,202112,R,전통시장,2130278,미성동 도깨비시장 골목형상점가,192616,441659,11620,11620765,,126.91652319318436,37.474335720513025
1448,202112,R,전통시장,2130076,능동로골목시장,205883,448396,11215,11215840,,127.06656174266827,37.53504718333688
1449,202112,R,전통시장,2130244,대림중앙시장,191099,443490,11560,11560710,,126.89935126221098,37.49081980560789
1450,202112,R,전통시장,2130011,충신시장,200500,452753,11110,11110630,,127.00566009583586,37.5743222781917
1451,202112,R,전통시장,2130225,개봉중앙시장,187143,443568,11530,11530750,,126.85461723928721,37.49147601166579
1452,202112,R,전통시장,2130066,행당시장상점가,202939,451302,11200,11200560,,127.03326422660298,37.561244279471474
1453,202112,R,전통시장,2130152,오!도봉거리 상점가,204013,463716,11320,11320522,,127.04548807116764,37.673088868785655
1454,202112,R,전통시장,2130313,방이시장,210216,445807,11710,11710562,,127.11555034136788,37.51168246719788
1455,202112,R,전통시장,2130294,관악중부시장,196136,442757,11620,11620575,,126.9563113459466,37.484250211905014
1456,202112,R,전통시장,2130003,종각지하쇼핑센터,198586,452295,11110,11110615,,126.98399413237938,37.57019477142402
1457,202112,R,전통시장,2130039,청계6가 지하도상가,200844,452067,11140,11140590,,127.0095534522072,37.568141200062165
1458,202112,R,전통시장,2130230,가리봉시장,190200,442460,11530,11530595,,126.88919947441073,37.481530340552304
1459,202112,R,전통시장,2130233,남문시장,191236,441637,11545,11545630,,126.90092244615478,37.4741254470657
1460,202112,R,전통시장,2130171,불광먹자골목 골목형상점가,193898,456766,11380,11380520,,126.93089078651143,37.610458987098106
1461,202112,R,전통시장,2130305,논현종합시장,203037,445602,11680,11680531,,127.03434984703034,37.50988693188303
1462,202112,R,전통시장,2130051,동화동 골목형상점가,201527,451415,11140,11140665,,127.01728314668246,37.56226582667545
1463,202112,R,전통시장,2130063,신금호역 골목형상점가,201794,450470,11200,11200615,,127.0203028402535,37.5537509221088
1464,202112,R,전통시장,2130054,황학동주방가구거리상점가,201781,452132,11140,11140670,,127.02015975263448,37.568725512526626
1465,202112,R,전통시장,2130049,신당 미래유산 먹거리 골목형상점가,201312,451472,11140,11140615,,127.01484979975434,37.562779725845104
1466,202112,R,전통시장,2130020,동묘시장(동묘벼룩시장),201563,452547,11110,11110710,,127.01769302012775,37.572465038542504
1467,202112,R,전통시장,2130277,조원동 펭귄시장(신림중앙시장),192177,442604,11620,11620725,,126.91155022765544,37.48284663878891
1468,202112,R,전통시장,2130207,신정1동 골목시장(신정제일시장),187114,446821,11470,11470620,,126.85423234024334,37.52078521138561
1469,202112,R,전통시장,2130232,독산동 맛나는거리상점가(독산동 맛나는거리),191182,441097,11545,11545640,,126.90031843510026,37.46925948454301
1470,202112,R,전통시장,2130133,우이골목시장(우이시장),201735,460761,11305,11305620,,127.01965951500449,37.64647199386833
1471,202112,R,전통시장,2130253,영신상가(제일상가),191748,446722,11560,11560535,,126.90665361939053,37.51994628225997
1472,202112,R,전통시장,2130146,쌍문시장(쌍문역골목시장),202971,461038,11320,11320680,,127.03366591958141,37.64896455261799
1473,202112,R,전통시장,2130107,중랑동부시장(중랑교종합상가),206823,454827,11260,11260590,,127.07725694432641,37.59298373151954
1474,202112,R,전통시장,2130132,삼양골목시장(삼양시장),201716,458372,11305,11305534,,127.01943861538636,37.62494749049848
1475,202112,R,전통시장,2130261,성대전통시장(성대시장),193909,444434,11590,11590550,,126.93111771477832,37.49934810082693
1476,202112,R,전통시장,2130027,명동지하쇼핑센터(소공동지하쇼핑센터),198361,451573,11140,11140520,,126.98144884326608,37.56368920868681
1477,202112,R,전통시장,2130287,삼성동 시장(삼성동시장),194005,441251,11620,11620745,,126.9322292753296,37.47066965105148
1478,202112,R,전통시장,2130080,자양종합시장(기능상실),206753,448044,11215,11215830,,127.07640189874043,37.531869704340735
1479,202112,R,전통시장,2130105,장미제일시장(중화동제일시장),206713,456102,11260,11260610,,127.07602310082471,37.60447216560195
1480,202112,R,전통시장,2130075,노룬산시장(노룬산골목시장),205730,448565,11215,11215847,,127.06483198138419,37.53657083645914
1481,202112,R,전통시장,2130044,에리어식스(벨포스트),201033,452058,11140,11140615,,127.0116927789104,37.56805991794879
1482,202112,R,전통시장,2130071,성수역 골목형상점가,204705,449665,11200,11200690,,127.05324168965555,37.54648762706064
1483,202112,R,전통시장,2130118,정릉골 골목형상점가,200862,456992,11290,11290650,,127.00976299340184,37.6125150539275
1484,202112,R,전통시장,2130123,꿈의숲 장곡 골목형상점가,204113,457599,11290,11290760,,127.04658715437057,37.617975261877376
1485,202112,R,전통시장,2130242,대림중앙 골목형상점가,191001,443407,11560,11560710,,126.8982441357769,37.49007102124328
1486,202112,R,전통시장,2130264,상도약수골목형상점가,195064,444149,11590,11590560,,126.9441813567214,37.49678712779476
1487,202112,R,전통시장,2130290,영림시장,194974,442458,11620,11620595,,126.94317513682859,37.48155060844616
1488,202112,R,전통시장,2130282,난곡 골목형상점가,193029,441104,11620,11620775,,126.92119744236741,37.46933832361429
1489,202112,R,전통시장,2130326,고덕 골목형상점가,215026,450949,11740,11740560,,127.17005990251123,37.55794597430517
1490,202112,R,전통시장,2130111,동원전통종합시장(동원시장 동원전통시장 상점가),207982,454520,11260,11260565,,127.09037696211738,37.59020836981619
1491,202112,R,전통시장,2130012,동대문종합시장(동대문종합시장 신관 동대문종합시장D동상가),200719,452328,11110,11110630,,127.00813880107481,37.570492904371505
1492,202112,R,전통시장,2130302,강남시장(강남구 강남시장),201829,446589,11680,11680510,,127.02068927514331,37.51878302313745
1493,202112,R,전통시장,2130246,영등포청과시장(조광시장),191248,446909,11560,11560550,,126.90099541544625,37.521626549748994
1494,202112,R,전통시장,2130028,을지입구지하상가(을지로지하보도쇼핑센터),198407,451838,11140,11140550,,126.98196892256549,37.566076929164566
1495,202112,R,전통시장,2130155,시영B상가(중계 그린아파트 B 상가),205628,460383,11350,11350625,,127.0637686861548,37.643050678623815
1496,202112,R,전통시장,2130047,테크노상가(엘리시움),201161,452152,11140,11140615,,127.01314179089084,37.568906701449635
1497,202112,R,전통시장,2130037,청계5가쇼핑센터(청계5가지하쇼핑센터),200183,452177,11140,11140605,,127.00207145133813,37.569132663617445
1498,202112,R,전통시장,2130267,본동인정시장(기능상실),195677,445786,11590,11590510,,126.95110383256123,37.51153965425238
1499,202112,R,전통시장,2130274,사당1동먹자골목상점가(사당1동먹자골목),198261,442126,11590,11590620,,126.98033933197657,37.478571287035216
1500,202112,R,전통시장,2130084,신성시장(신성골목시장),207830,450949,11215,11215770,,127.08861779541239,37.55803518975219
1501,202112,R,전통시장,2130128,돌곶이시장(석관황금시장),205493,456687,11290,11290810,,127.06221129398838,37.609751043543376
1502,202112,R,전통시장,2130087,경동광성상가(경동시장),203458,453513,11230,11230545,,127.03914880360323,37.58116347832698
1503,202112,R,전통시장,2130276,신림중앙시장(조원동 펭귄시장),192172,442656,11620,11620725,,126.91149314317813,37.48331512042504
1504,202112,R,전통시장,2130035,방산종합시장(방산시장),200007,452068,11140,11140605,,127.00007923480325,37.568150596530685
1505,202112,R,전통시장,2130041,신평화패션타운(청계6가 지하도상가),200966,452206,11140,11140615,,127.01093458451703,37.56939346410913
1506,202112,R,전통시장,2130120,돈암시장(돈암제일시장),201400,454692,11290,11290555,,127.01585197199242,37.59179161184352
1507,202112,R,전통시장,2130273,남성사계시장(남성시장),198258,443208,11590,11590630,,126.98030285566536,37.48832019447717
1508,202112,R,전통시장,2130135,수유중앙골목시장(수유중앙시장),201871,460125,11305,11305630,,127.0211989204561,37.64074146818467
1509,202112,R,전통시장,2130236,비단길현대시장(현대시장),191400,439772,11545,11545670,,126.90279823130282,37.45732314939287
1510,202112,R,전통시장,2130315,문정동 로데오거리 상점가(문정동 로데오거리),210995,443324,11710,11710641,,127.12432427775882,37.489301591781754
1511,202112,R,전통시장,2130177,인왕시장(홍제골목형상점가),194989,454596,11410,11410640,,126.94326193149666,37.59091408708668
1512,202112,R,전통시장,2130007,광장시장(광장전통시장),199990,452262,11110,11110615,,126.9998868047788,37.56989852790513
